56821;1.33627;-1.68423
56831;1.38732;-1.79119
56841;1.155;-1.61646
56851;1.15733;-1.38843
56861;1.21641;-1.21614
56871;1.22508;-1.39971
56881;1.22011;-1.85842
56891;0.98676;-1.68273
56901;1.04163;-1.6776
56911;1.21396;-1.32923
56921;1.67282;-1.78735
56931;1.32953;-1.67574
56941;1.2769;-1.50859
56951;1.04058;-1.44486
56961;0.980799;-1.55728
56971;1.21273;-1.50102
56981;1.10618;-1.16417
56991;1.2834;-1.39967
57001;0.973934;-1.66087
57011;1.14691;-1.60515
57021;1.21641;-1.38981
57031;1.28733;-1.34548
57041;1.33492;-1.56655
57051;1.26536;-1.66737
57061;1.27046;-1.27015
57071;1.22259;-1.2805
57081;1.16085;-1.62464
57091;1.16557;-1.80591
57101;0.807742;-1.73029
57111;1.32552;-1.44035
57121;1.67619;-1.55998
57131;1.45834;-1.51615
57141;1.15968;-1.39124
57151;0.86369;-1.61174
57161;0.98776;-1.85857
57171;1.49985;-1.61461
57181;1.45982;-1.34264
57191;1.10282;-1.33467
57201;1.21888;-1.79857
57211;1.09726;-1.61649
57221;1.04585;-1.51024
57231;1.45095;-1.50848
57241;1.51049;-1.50997
57251;1.09067;-1.66414
57261;1.27175;-1.5025
57271;1.39718;-1.80392
57281;1.33222;-1.27397
57291;1.10282;-1.62468
57301;0.981787;-1.84734
57311;1.04163;-1.6776
57321;1.38174;-1.4964
57331;1.79715;-1.39084
57341;1.20908;-1.32389
57351;1.26664;-1.3814
57361;1.21273;-1.50102
57371;1.28079;-1.57135
57381;1.49533;-1.66721
57391;1.09726;-1.50109
57401;1.32819;-1.15469
57411;1.08958;-1.49058
57421;1.62498;-1.56634
57431;0.993807;-1.34425
57441;0.935358;-1.46112
57451;1.22633;-1.16768
57461;0.978828;-1.61168
57471;1.73221;-1.15447
57481;1.73395;-1.2134
57491;1.09616;-1.55722
57501;1.15968;-1.73886
57511;0.922186;-1.67092
57521;1.33492;-1.39256
57531;1.32953;-1.32917
57541;1.21029;-1.38282
57551;1.2769;-1.45059
57561;0.69376;-1.67607
57571;1.22259;-1.57139
57581;1.27432;-1.33189
57591;1.43929;-1.49636
57601;1.26791;-1.61314
57611;1.26536;-1.49497
57621;1.50136;-1.50084
57631;1.38732;-1.56019
57641;1.15384;-1.49954
57651;1.27046;-1.67409
57661;1.10394;-1.62632
57671;1.10394;-1.62632
57681;1.16557;-1.39831
57691;1.33492;-1.50855
57701;1.26536;-1.32254
57711;1.1585;-1.56348
57721;1.40431;-1.46236
57731;1.16439;-1.62959
57741;1.09837;-1.32929
57751;1.09286;-1.20764
57761;1.32953;-1.44471
57771;1.33222;-1.67912
57781;1.39435;-1.80026
57791;1.21518;-1.61969
57801;1.09837;-1.56036
57811;1.38452;-1.1535
57821;1.4364;-1.72298
57831;1.50896;-1.62441
57841;1.21151;-1.2689
57851;1.09948;-1.56194
57861;1.38452;-1.67233
57871;1.10171;-1.68097
57881;1.28602;-1.40253
57891;1.04058;-1.38709
57901;1.2603;-1.48899
57911;1.38313;-1.32513
57921;1.21888;-1.39262
57931;1.22633;-1.80955
57941;1.03639;-1.78423
57951;1.09616;-1.32661
57961;1.33222;-1.21608
57971;1.56065;-1.61782
57981;1.49985;-1.44169
57991;1.09616;-1.49957
58001;1.21396;-1.5603
58011;1.45095;-1.68244
58021;1.32953;-1.56023
58031;1.56222;-1.50383
58041;1.21029;-1.67076
58051;1.21029;-1.49801
58061;1.15733;-1.50409
58071;1.2834;-1.57455
58081;1.22259;-1.57139
58091;0.919412;-1.43622
58101;1.32686;-1.61473
58111;1.03535;-1.38013
58121;1.15733;-1.56191
58131;1.49985;-1.7875
58141;1.27175;-1.73353
58151;1.43929;-1.38131
58161;0.978828;-1.9568
58171;1.33492;-1.56655
58181;1.33087;-1.27269
58191;1.09616;-1.44192
58201;1.15617;-1.96458
58211;1.39153;-1.62285
58221;1.57655;-1.45927
58231;1.09948;-1.9088
58241;0.989768;-1.33879
58251;1.10059;-1.44775
58261;1.27046;-1.61639
58271;1.51819;-1.34261
58281;1.16203;-1.21986
58291;1.21641;-1.44769
58301;1.03848;-1.73018
58311;1.21273;-1.73182
58321;1.28209;-1.51472
58331;1.28079;-1.45501
58341;1.10506;-1.33738
58351;1.09396;-1.66915
58361;1.21396;-1.67581
58371;1.51356;-1.33852
58381;1.44802;-1.38968
58391;1.39012;-1.67908
58401;1.14806;-1.66411
58411;1.51819;-1.576
58421;1.28079;-1.28047
58431;1.26664;-1.84159
58441;1.27046;-1.73178
58451;0.923115;-1.38434
58461;1.3986;-1.28171
58471;1.50744;-1.97026
58481;1.99854;-2.22538
58491;1.21764;-1.73882
58501;1.10394;-1.51021
58511;1.38592;-1.67401
58521;1.44364;-1.96238
58531;1.56222;-1.73506
58541;1.21029;-1.55559
58551;0.929667;-1.39416
58561;1.10506;-1.80229
58571;1.16085;-1.7986
58581;1.4451;-1.61791
58591;1.21151;-1.6148
58601;1.38872;-1.50395
58611;1.21764;-1.62297
58621;1.21151;-1.78771
58631;1.44948;-1.62281
58641;0.978828;-1.72674
58651;1.49985;-1.61461
58661;1.39153;-1.56492
58671;1.55908;-1.61619
58681;1.10731;-1.3401
58691;1.04163;-1.38849
58701;1.39012;-1.56334
58711;1.21888;-1.74058
58721;1.39718;-1.39677
58731;1.21888;-1.50862
58741;0.984765;-1.27413
58751;0.981787;-1.328
58761;1.33627;-1.74227
58771;1.56697;-1.9722
58781;1.27561;-1.91254
58791;1.04373;-1.62306
58801;1.09506;-1.32528
58811;1.44074;-1.44028
58821;1.62169;-1.33169
58831;1.66945;-1.72626
58841;0.811829;-1.73904
58851;1.32419;-1.84155
58861;1.22011;-2.14855
58871;1.50591;-1.44752
58881;1.21396;-1.61806
58891;1.20786;-1.32257
58901;1.27561;-1.68086
58911;1.10171;-1.5651
58921;1.40288;-1.81127
58931;1.21396;-1.79131
58941;1.20786;-1.43753
58951;1.32819;-1.50096
58961;1.61516;-1.49925
58971;1.51049;-1.80017
58981;1.27303;-1.38837
58991;1.21641;-1.62133
59001;1.1585;-1.38984
59011;1.26664;-1.554
59021;1.45095;-1.85637
59031;1.21641;-1.62133
59041;1.21273;-1.78951
59051;1.03535;-1.20767
59061;1.45095;-1.27649
59071;1.33222;-1.67912
59081;1.32552;-1.8434
59091;1.09616;-1.38427
59101;1.26919;-1.73004
59111;1.4451;-1.7334
59121;1.04268;-1.79504
59131;1.09506;-1.49807
59141;1.09506;-1.09486
59151;1.27561;-1.62293
59161;1.40003;-1.39961
59171;1.33763;-1.51161
59181;1.33492;-1.33456
59191;1.32286;-1.83971
59201;1.43496;-1.7786
59211;1.27175;-1.79127
59221;0.98676;-1.62474
59231;1.15036;-1.72491
59241;1.09286;-1.72494
59251;1.15268;-1.78595
59261;1.38452;-1.55705
59271;1.39576;-1.51158
59281;1.39435;-1.74223
59291;0.923115;-1.49965
59301;1.09948;-1.50411
59311;0.98776;-1.33607
59321;1.33899;-1.28044
59331;1.49985;-1.67224
59341;1.20544;-1.43465
59351;0.864559;-1.84369
59361;1.27819;-1.97444
59371;1.16321;-1.80225
59381;1.33087;-1.79304
59391;1.03121;-1.88977
59401;1.45095;-1.7984
59411;1.32686;-1.67237
59421;1.55126;-1.72289
59431;1.49684;-1.2662
59441;1.09506;-1.15247
59451;1.27819;-1.45206
59461;1.22633;-1.40113
59471;1.22633;-1.22605
59481;0.58463;-0.5846
59491;1.99259;-0.796823
59501;0.867176;-1.56047
59511;1.45834;-1.10808
59521;0.883215;-1.11855
59531;1.0544;-1.40551
59541;1.44656;-1.73515
59551;1.10506;-2.26696
59561;1.34035;-2.50404
59571;0.637237;-2.77843
59581;1.03639;-2.81886
59591;0.865429;-2.82467
59601;1.27432;-2.60455
59611;1.34582;-2.51426
59621;1.61516;-2.36341
59631;1.09067;-2.46668
59641;1.15152;-2.41659
59651;0.993807;-2.45366
59661;1.0642;-2.54043
59671;1.45834;-3.1465
59681;1.15617;-3.63678
59691;1.05225;-3.38645
59701;0.758454;-3.43798
59711;1.27819;-3.71286
59721;1.34035;-4.36186
59731;1.14576;-4.40221
59741;0.934405;-4.89348
59751;0.756144;-4.93166
59761;0.876908;-4.95655
59771;1.32819;-5.06807
59781;1.09286;-5.27645
59791;0.403485;-5.80175
59801;1.10171;-6.29448
59811;0.697277;-6.42262
59821;0.471075;-6.56608
59831;-0;-5.59934
59841;0.476461;-4.28012
59851;0.937271;-4.50113
59861;1.73046;-5.23367
59871;1.10957;-5.99269
59881;0.826892;-6.58575
59891;0.528327;-7.18251
59901;0.881404;-7.93986
59911;1.23009;-8.66053
59921;0.815129;-9.06439
59931;0.865429;-9.20847
59941;0.410505;-9.52864
59951;0.529956;-10.0244
59961;0.472045;-10.2162
59971;0.23627;-10.4554
59981;0.292621;-10.7573
59991;0.176475;-11.7165
60001;0.701546;-11.9261
60011;0.351503;-12.6774
60021;0.350072;-12.6829
60031;0.289956;-12.774
60041;0.233859;-12.7081
60051;0.587026;-12.3104
60061;0.295947;-12.5788
60071;-0.0602479;-12.1647
60081;-0.606282;-11.8911
60091;-0;-12.4211
60101;0.237003;-13.6591
60111;0.11765;-13.8423
60121;0.643746;-14.6533
60131;-0.0588252;-15.001
60141;-0;-15.4659
60151;0.705143;-15.8045
60161;0.649049;-15.6479
60171;0.235784;-15.4145
60181;-0.0584651;-15.2947
60191;-0.177937;-15.1195
60201;0.0591288;-15.0748
60211;-0.480456;-14.9085
60221;-0;-14.6645
60231;0.354037;-15.3746
60241;0.41518;-15.8901
60251;0.890536;-15.9592
60261;0.836375;-15.39
60271;-0;-15.4515
60281;0.593717;-15.1337
60291;0.534349;-15.3549
60301;-0;-15.2551
60311;0.356239;-14.8572
60321;-0.419962;-14.6693
60331;-0.30029;-14.6842
60341;-0;-15.0922
60351;0.0600584;-15.1331
60361;0.359216;-14.6401
60371;0.238235;-14.846
60381;-0;-15.0835
60391;0.536573;-15.1384
60401;0.484519;-14.6894
60411;0.416041;-14.5939
60421;0.120623;-15.6422
60431;0.293521;-15.1356
60441;0.473508;-15.1995
60451;0.718405;-14.8632
60461;0.120243;-14.6429
60471;-0.299348;-14.8641
60481;-0;-14.8149
60491;-0.0598077;-15.0728
60501;0.357721;-14.8049
60511;0.177753;-14.8834
60521;0.118625;-15.0642
60531;0.117771;-14.9057
60541;-0.238235;-14.9016
60551;-0.181507;-15.1833
60561;-0.239479;-14.8642
60571;-0.298413;-15.2095
60581;-0.0601215;-14.7554
60591;0.84164;-14.1903
60601;-0.180553;-14.9388
60611;-0.537132;-14.9308
60621;-0.118994;-14.8869
60631;-0.361483;-15.0099
60641;0.239229;-14.5696
60651;0.538816;-15.0872
60661;0.771814;-14.9671
60671;0.238235;-15.1239
60681;0.353673;-14.81
60691;-0.666905;-14.7605
60701;-0.433113;-14.3557
60711;-0.547977;-14.1359
60721;-0.302829;-14.5763
60731;0.35735;-14.5673
60741;0.178862;-14.9722
60751;0.535459;-15.2746
60761;0.120369;-15.3874
60771;-0.180364;-15.0921
60781;-0;-15.4144
60791;-0.0606947;-14.8898
60801;0.181315;-15.5053
60811;0.179423;-15.4623
60821;0.241244;-15.6421
60831;-0;-15.9454
60841;-0;-16.0265
60851;-0.247229;-16.2957
60861;0.0603749;-16.4385
60871;0.478451;-16.9508
60881;-0;-17.4019
60891;-0.120496;-17.7818
60901;-0.558663;-18.0609
60911;-0.754676;-17.7136
60921;-0.497671;-18.0415
60931;-0.182858;-18.7998
60941;0.179798;-19.3113
60951;0.243035;-19.8804
60961;-0.124556;-20.1728
60971;-0.559876;-20.5347
60981;-0.309036;-20.9004
60991;-0.305738;-21.2296
61001;-0.24564;-21.6847
61011;-0.250472;-21.8012
61021;-0.751377;-21.6917
61031;-0.687266;-22.2403
61041;-0.744865;-22.1094
61051;-0.375295;-22.4772
61061;-0.312065;-22.8054
61071;-0.691792;-23.5453
61081;-0.693314;-23.4325
61091;-1.0084;-24.2218
61101;-0.628218;-24.726
61111;-0.375295;-25.0951
61121;-0.566021;-25.472
61131;-0.819356;-25.7247
61141;-1.14322;-25.7933
61151;-0.7656;-25.7923
61161;-0.892187;-26.0759
61171;-0.445625;-26.258
61181;-0.442674;-26.6655
61191;-0.884319;-26.7389
61201;-0.959103;-27.1218
61211;-1.08817;-27.3491
61221;-0.953782;-27.1942
61231;-0.824799;-27.5439
61241;-0.958034;-27.6999
61251;-0.903237;-27.5345
61261;-1.15994;-27.2521
61271;-1.36084;-27.3821
61281;-1.29168;-27.3545
61291;-1.02877;-27.2516
61301;-0.907323;-27.4878
61311;-1.02762;-27.3269
61321;-0.841572;-27.3597
61331;-0.775968;-27.5374
61341;-1.09798;-27.6103
61351;-0.844434;-27.6434
61361;-1.29606;-27.5357
61371;-0.965568;-27.2782
61381;-0.966654;-27.2026
61391;-0.837786;-27.2034
61401;-0.982117;-26.9011
61411;-0.980996;-27.2895
61421;-0.910412;-27.4653
61431;-0.968833;-27.5605
61441;-0.638722;-27.5011
61451;-0.646652;-27.5381
61461;-0.646652;-27.3853
61471;-0.782146;-27.2625
61481;-0.908351;-27.2586
61491;-0.971022;-27.1542
61501;-0.837786;-27.1524
61511;-0.782146;-27.0044
61521;-0.911447;-27.3894
61531;-0.97212;-27.3853
61541;-1.10295;-27.4108
61551;-0.776844;-27.3601
61561;-0.843478;-27.4126
61571;-0.911447;-27.6454
61581;-1.1042;-27.5906
61591;-1.10923;-27.4926
61601;-1.04519;-27.314
61611;-0.978762;-27.5449
61621;-0.973221;-27.5139
61631;-1.1042;-27.4885
61641;-0.911447;-27.5432
61651;-0.902221;-27.152
61661;-0.587294;-27.4444
61671;-1.10171;-26.9741
61681;-1.04163;-27.1828
61691;-1.1718;-27.3361
61701;-0.844434;-27.2341
61711;-0.780371;-27.4149
61721;-1.16782;-27.5634
61731;-0.643746;-27.1783
61741;-0.903237;-27.2292
61751;-0.775968;-27.1804
61761;-0.713727;-27.2597
61771;-1.16386;-27.331
61781;-0.71616;-27.3905
61791;-0.908351;-27.3099
61801;-0.914564;-27.4694
61811;-0.97212;-27.2318
61821;-1.09922;-27.1782
61831;-0.844434;-27.388
61841;-1.17047;-27.3096
61851;-0.842524;-27.335
61861;-0.713727;-27.4133
61871;-1.16124;-27.3293
61881;-0.90938;-27.592
61891;-0.908351;-27.3611
61901;-0.779486;-27.2345
61911;-0.713727;-27.3622
61921;-0.905276;-27.1284
61931;-0.715347;-27.4665
61941;-1.10171;-27.3843
61951;-0.648849;-27.1574
61961;-1.03809;-27.3602
61971;-0.90938;-27.285
61981;-0.97543;-27.4649
61991;-1.2946;-27.2029
62001;-0.910412;-27.1058
62011;-0.976538;-27.389
62021;-0.714536;-27.3887
62031;-0.771614;-27.2024
62041;-0.844434;-27.388
62051;-0.844434;-27.3367
62061;-0.780371;-27.4661
62071;-0.784825;-27.4455
62081;-1.22712;-27.3041
62091;-0.784825;-27.3939
62101;-0.916654;-27.5744
62111;-0.904255;-27.1533
62121;-0.582649;-27.412
62131;-0.962325;-27.0982
62141;-0.260434;-27.6482
62151;-0.967742;-27.3307
62161;-1.17047;-27.3609
62171;-1.17714;-27.4942
62181;-1.55692;-27.2016
62191;-0.968833;-27.2551
62201;-0.905276;-27.2307
62211;-0.90938;-27.4387
62221;-0.585959;-27.4937
62231;-1.03574;-27.3073
62241;-1.04163;-27.4911
62251;-0.89818;-27.0477
62261;-0.843478;-27.3103
62271;-1.03108;-27.1001
62281;-1.03574;-27.205
62291;-0.982117;-27.4194
62301;-0.515584;-27.1029
62311;-0.844434;-27.4392
62321;-0.906298;-27.614
62331;-1.23267;-27.4097
62341;-1.17313;-27.1051
62351;-1.03691;-26.8199
62361;-1.23828;-27.3107
62371;-0.777723;-27.1817
62381;-0.847316;-27.4678
62391;-0.582649;-27.361
62401;-0.908351;-27.3611
62411;-0.977649;-27.5182
62421;-1.09922;-27.2294
62431;-0.969926;-27.2814
62441;-1.03927;-27.5911
62451;-0.971022;-27.3588
62461;-0.973221;-27.3094
62471;-0.903237;-27.3821
62481;-0.904255;-27.2045
62491;-0.842524;-27.335
62501;-0.90938;-27.2337
62511;-0.844434;-27.1828
62521;-1.36238;-27.4085
62531;-1.1042;-27.181
62541;-0.976538;-27.2862
62551;-1.03927;-27.2328
62561;-0.910412;-27.3115
62571;-0.90938;-27.2337
62581;-0.839675;-27.3069
62591;-0.968833;-27.3571
62601;-0.910412;-27.4653
62611;-1.09922;-27.0758
62621;-0.977649;-27.4669
62631;-1.42723;-27.3055
62641;-1.09551;-27.0485
62651;-0.583308;-27.2852
62661;-1.03574;-27.4094
62671;-0.842524;-27.335
62681;-1.03809;-27.2064
62691;-0.90938;-27.1823
62701;-0.973221;-27.4118
62711;-1.09798;-27.1008
62721;-0.780371;-27.3123
62731;-1.4321;-27.4876
62741;-1.22989;-27.2034
62751;-1.04044;-27.3106
62761;-1.16255;-27.3556
62771;-0.904255;-27.2045
62781;-1.1042;-27.3862
62791;-1.1718;-27.2333
62801;-0.911447;-27.2352
62811;-1.03809;-27.2064
62821;-0.969926;-27.2814
62831;-0.776844;-27.309
62841;-0.582649;-27.3099
62851;-0.904255;-27.3065
62861;-0.841572;-27.3086
62871;-0.773349;-27.2547
62881;-1.16124;-27.0741
62891;-0.977649;-27.1582
62901;-1.10546;-27.1559
62911;-0.906298;-27.2059
62921;-0.901208;-27.2278
62931;-0.968833;-27.0505
62941;-0.847316;-27.4678
62951;-0.904255;-27.1533
62961;-1.10671;-27.3367
62971;-1.03341;-27.2036
62981;-0.912484;-27.4674
62991;-0.90938;-27.3363
63001;-1.10295;-27.1546
63011;-1.16914;-27.2831
63021;-0.904255;-27.2555
63031;-0.968833;-27.3061
63041;-0.841572;-27.1038
63051;-1.09922;-27.1782
63061;-1.04519;-27.4685
63071;-1.03809;-27.2064
63081;-0.908351;-27.3611
63091;-1.03927;-27.3354
63101;-0.781258;-27.2875
63111;-1.10295;-27.4619
63121;-1.03341;-27.1013
63131;-0.843478;-27.3103
63141;-1.03341;-27.3566
63151;-0.841572;-27.4617
63161;-0.77422;-27.23
63171;-0.776844;-27.309
63181;-1.04281;-27.3123
63191;-0.966654;-27.2026
63201;-0.977649;-27.5182
63211;-0.841572;-27.3086
63221;-1.17047;-27.4634
63231;-0.910412;-27.4653
63241;-1.10797;-27.4146
63251;-0.648115;-27.5402
63261;-1.23267;-27.4097
63271;-1.15994;-27.2521
63281;-0.97212;-27.283
63291;-1.03457;-27.332
63301;-0.845393;-27.3119
63311;-1.09798;-27.3052
63321;-0.971022;-27.3078
63331;-1.23547;-27.4628
63341;-1.299;-27.282
63351;-0.848281;-27.4945
63361;-0.839675;-27.3069
63371;-0.97212;-27.283
63381;-1.03574;-27.4604
63391;-0.973221;-27.3094
63401;-0.777723;-27.233
63411;-0.842524;-27.3861
63421;-1.03457;-27.2298
63431;-1.23267;-27.2561
63441;-1.10546;-27.1559
63451;-0.910412;-27.3628
63461;-0.90938;-27.285
63471;-0.971022;-27.1542
63481;-0.968833;-27.1018
63491;-1.04519;-27.3655
63501;-0.903237;-27.1782
63511;-0.900196;-27.0998
63521;-0.907323;-27.4368
63531;-0.905276;-27.2818
63541;-1.04281;-27.4151
63551;-1.1042;-27.3862
63561;-0.842524;-27.1301
63571;-0.976538;-27.4915
63581;-1.03691;-27.0774
63591;-1.10046;-27.3068
63601;-1.17047;-27.2582
63611;-0.781258;-27.1845
63621;-1.02993;-27.176
63631;-0.708114;-27.178
63641;-0.780371;-27.2095
63651;-1.02532;-27.0209
63661;-1.10295;-27.4108
63671;-1.29753;-27.4602
63681;-0.775093;-27.1541
63691;-1.03457;-26.9737
63701;-1.10295;-26.8972
63711;-1.2946;-26.6885
63721;-1.47703;-26.7114
63731;-0.713727;-27.2084
63741;-1.09798;-27.407
63751;-0.840623;-27.3333
63761;-0.901208;-27.2786
63771;-0.841572;-27.2063
63781;-0.781258;-26.615
63791;-1.10923;-26.925
63801;-1.03691;-27.0774
63811;-0.831242;-27.0212
63821;-0.834969;-27.2775
63831;-0.771614;-27.2024
63841;-1.02877;-26.9459
63851;-1.22989;-26.9983
63861;-1.10046;-26.8449
63871;-0.773349;-27.3057
63881;-0.771614;-27.7087
63891;-1.14449;-27.0921
63901;-0.901208;-27.1259
63911;-1.34713;-26.8913
63921;-0.960175;-26.8937
63931;-0.692553;-26.7143
63941;-0.88922;-26.8158
63951;-1.0151;-26.4344
63961;-1.20007;-26.2814
63971;-0.885295;-26.5117
63981;-1.07734;-26.5103
63991;-1.2646;-26.0003
64001;-1.07259;-25.5427
64011;-0.938166;-25.3486
64021;-0.43928;-25.526
64031;-0.878508;-25.0109
64041;-0.814874;-24.5739
64051;-1.00179;-24.1854
64061;-0.748922;-23.7519
64071;-0.688017;-23.114
64081;-0.624112;-23.122
64091;-0.550904;-21.8321
64101;-0.924045;-21.8519
64111;-0.430325;-21.546
64121;-0.247764;-21.3728
64131;-0.61939;-20.616
64141;-0.370841;-19.9231
64151;-0.485032;-19.5186
64161;-0.0608235;-19.1979
64171;0.0598077;-18.6321
64181;-0.426663;-18.7994
64191;-0.0605024;-18.0165
64201;-0.299036;-16.9511
64211;-0.301554;-16.9201
64221;0.059621;-16.4089
64231;0.237987;-15.7171
64241;0.179235;-14.8346
64251;-0.358842;-14.4574
64261;-0.240737;-13.8661
64271;-0.178862;-13.1773
64281;0.118994;-12.7554
64291;0.352585;-12.2109
64301;0.117409;-11.4679
64311;0.586426;-11.3432
64321;0.11753;-11.1969
64331;0.469627;-10.676
64341;0.290544;-10.1768
64351;-0;-9.3389
64361;0.350429;-8.86446
64371;0.406758;-7.85312
64381;1.11183;-7.10208
64391;0.528869;-5.85577
64401;0.416041;-5.39251
64411;0.528327;-4.74401
64421;0.58463;-4.60854
64431;1.16676;-4.13452
64441;1.21888;-3.24661
64451;1.04479;-1.97261
64461;0.761555;-1.22998
64471;0.991783;-1.2249
64481;0.932504;-1.16542
64491;1.22758;-0.350706
64501;0.876014;-0
64511;0.757682;0.582795
64521;0.934405;1.28453
